Phone Model,Operating System,Features,Brand,Warranty Period,Network Connections,Storage Capacity,Color Family,Memory RAM,Camera,Phone Screen Size
94.json,6,-1,30,-1,1,1,8,8,4,2
94.json,6,-1,30,-1,1,1,8,8,5,2
94.json,6,-1,30,-1,1,1,8,8,6,2
94.json,6,-1,30,-1,1,1,8,8,10,2
94.json,6,-1,30,-1,1,1,8,8,12,2
94.json,6,-1,30,-1,1,1,8,8,14,2
94.json,6,-1,30,-1,1,1,10,8,1,2
94.json,6,-1,30,-1,1,1,10,8,2,2
94.json,6,-1,30,-1,1,1,10,8,3,2
94.json,6,-1,30,-1,1,1,10,8,4,2
94.json,6,-1,30,-1,1,1,10,8,5,2
94.json,6,-1,30,-1,1,1,10,8,6,2
94.json,6,-1,30,-1,1,1,10,8,10,2
94.json,6,-1,30,-1,1,1,10,8,12,2
94.json,6,-1,30,-1,1,1,10,8,14,2
94.json,6,-1,30,-1,1,1,15,8,1,2
94.json,6,-1,30,-1,1,1,15,8,2,2
94.json,6,-1,30,-1,1,1,15,8,3,2
94.json,6,-1,30,-1,1,1,15,8,4,2
94.json,6,-1,30,-1,1,1,15,8,5,2
94.json,6,-1,30,-1,1,1,15,8,6,2
94.json,6,-1,30,-1,1,1,15,8,10,2
94.json,6,-1,30,-1,1,1,15,8,12,2
94.json,6,-1,30,-1,1,1,15,8,14,2
94.json,6,-1,30,-1,1,1,17,8,1,2
94.json,6,-1,30,-1,1,1,17,8,2,2
94.json,6,-1,30,-1,1,1,17,8,3,2
94.json,6,-1,30,-1,1,1,17,8,4,2
94.json,6,-1,30,-1,1,1,17,8,5,2
94.json,6,-1,30,-1,1,1,17,8,6,2
94.json,6,-1,30,-1,1,1,17,8,10,2
94.json,6,-1,30,-1,1,1,17,8,12,2
94.json,6,-1,30,-1,1,1,17,8,14,2
94.json,6,-1,30,-1,1,1,24,8,1,2
94.json,6,-1,30,-1,1,1,24,8,2,2
94.json,6,-1,30,-1,1,1,24,8,3,2
94.json,6,-1,30,-1,1,1,24,8,4,2
94.json,6,-1,30,-1,1,1,24,8,5,2
94.json,6,-1,30,-1,1,1,24,8,6,2
94.json,6,-1,30,-1,1,1,24,8,10,2
94.json,6,-1,30,-1,1,1,24,8,12,2
94.json,6,-1,30,-1,1,1,24,8,14,2
94.json,6,-1,30,-1,1,5,0,8,1,2
94.json,6,-1,30,-1,1,5,0,8,2,2
94.json,6,-1,30,-1,1,5,0,8,3,2
94.json,6,-1,30,-1,1,5,0,8,4,2
94.json,6,-1,30,-1,1,5,0,8,5,2
94.json,6,-1,30,-1,1,5,0,8,6,2
94.json,6,-1,30,-1,1,5,0,8,10,2
94.json,6,-1,30,-1,1,5,0,8,12,2
94.json,6,-1,30,-1,1,5,0,8,14,2
94.json,6,-1,30,-1,1,5,3,8,1,2
94.json,6,-1,30,-1,1,5,3,8,2,2
94.json,6,-1,30,-1,1,5,3,8,3,2
94.json,6,-1,30,-1,1,5,3,8,4,2
94.json,6,-1,30,-1,1,5,3,8,5,2
94.json,6,-1,30,-1,1,5,3,8,6,2
94.json,6,-1,30,-1,1,5,3,8,10,2
94.json,6,-1,30,-1,1,5,3,8,12,2
94.json,6,-1,30,-1,1,5,3,8,14,2
94.json,6,-1,30,-1,1,5,4,8,1,2
94.json,6,-1,30,-1,1,5,4,8,2,2
94.json,6,-1,30,-1,1,5,4,8,3,2
94.json,6,-1,30,-1,1,5,4,8,4,2
94.json,6,-1,30,-1,1,5,4,8,5,2
94.json,6,-1,30,-1,1,5,4,8,6,2
94.json,6,-1,30,-1,1,5,4,8,10,2
94.json,6,-1,30,-1,1,5,4,8,12,2
94.json,6,-1,30,-1,1,5,4,8,14,2
94.json,6,-1,30,-1,1,5,5,8,1,2
94.json,6,-1,30,-1,1,5,5,8,2,2
94.json,6,-1,30,-1,1,5,5,8,3,2
94.json,6,-1,30,-1,1,5,5,8,4,2
94.json,6,-1,30,-1,1,5,5,8,5,2
94.json,6,-1,30,-1,1,5,5,8,6,2
94.json,6,-1,30,-1,1,5,5,8,10,2
94.json,6,-1,30,-1,1,5,5,8,12,2
94.json,6,-1,30,-1,1,5,5,8,14,2
94.json,6,-1,30,-1,1,5,8,8,1,2
94.json,6,-1,30,-1,1,5,8,8,2,2
94.json,6,-1,30,-1,1,5,8,8,3,2
94.json,6,-1,30,-1,1,5,8,8,4,2
94.json,6,-1,30,-1,1,5,8,8,5,2
94.json,6,-1,30,-1,1,5,8,8,6,2
94.json,6,-1,30,-1,1,5,8,8,10,2
94.json,6,-1,30,-1,1,5,8,8,12,2
94.json,6,-1,30,-1,1,5,8,8,14,2
94.json,6,-1,30,-1,1,5,10,8,1,2
94.json,6,-1,30,-1,1,5,10,8,2,2
94.json,6,-1,30,-1,1,5,10,8,3,2
94.json,6,-1,30,-1,1,5,10,8,4,2
94.json,6,-1,30,-1,1,5,10,8,5,2
94.json,6,-1,30,-1,1,5,10,8,6,2
94.json,6,-1,30,-1,1,5,10,8,10,2
94.json,6,-1,30,-1,1,5,10,8,12,2
94.json,6,-1,30,-1,1,5,10,8,14,2
94.json,6,-1,30,-1,1,5,15,8,1,2
94.json,6,-1,30,-1,1,5,15,8,2,2
94.json,6,-1,30,-1,1,5,15,8,3,2
94.json,6,-1,30,-1,1,5,15,8,4,2
94.json,6,-1,30,-1,1,5,15,8,5,2
94.json,6,-1,30,-1,1,5,15,8,6,2
94.json,6,-1,30,-1,1,5,15,8,10,2
94.json,6,-1,30,-1,1,5,15,8,12,2
94.json,6,-1,30,-1,1,5,15,8,14,2
94.json,6,-1,30,-1,1,5,17,8,1,2
94.json,6,-1,30,-1,1,5,17,8,2,2
94.json,6,-1,30,-1,1,5,17,8,3,2
94.json,6,-1,30,-1,1,5,17,8,4,2
94.json,6,-1,30,-1,1,5,17,8,5,2
94.json,6,-1,30,-1,1,5,17,8,6,2
94.json,6,-1,30,-1,1,5,17,8,10,2
94.json,6,-1,30,-1,1,5,17,8,12,2
94.json,6,-1,30,-1,1,5,17,8,14,2
94.json,6,-1,30,-1,1,5,24,8,1,2
94.json,6,-1,30,-1,1,5,24,8,2,2
94.json,6,-1,30,-1,1,5,24,8,3,2
94.json,6,-1,30,-1,1,5,24,8,4,2
94.json,6,-1,30,-1,1,5,24,8,5,2
94.json,6,-1,30,-1,1,5,24,8,6,2
94.json,6,-1,30,-1,1,5,24,8,10,2
94.json,6,-1,30,-1,1,5,24,8,12,2
94.json,6,-1,30,-1,1,5,24,8,14,2
94.json,6,-1,30,-1,1,6,0,8,1,2
94.json,6,-1,30,-1,1,6,0,8,2,2
94.json,6,-1,30,-1,1,6,0,8,3,2
94.json,6,-1,30,-1,1,6,0,8,4,2
94.json,6,-1,30,-1,1,6,0,8,5,2
94.json,6,-1,30,-1,1,6,0,8,6,2
94.json,6,-1,30,-1,1,6,0,8,10,2
94.json,6,-1,30,-1,1,6,0,8,12,2
94.json,6,-1,30,-1,1,6,0,8,14,2
94.json,6,-1,30,-1,1,6,3,8,1,2
94.json,6,-1,30,-1,1,6,3,8,2,2
94.json,6,-1,30,-1,1,6,3,8,3,2
94.json,6,-1,30,-1,1,6,3,8,4,2
94.json,6,-1,30,-1,1,6,3,8,5,2
94.json,6,-1,30,-1,1,6,3,8,6,2
94.json,6,-1,30,-1,1,6,3,8,10,2
94.json,6,-1,30,-1,1,6,3,8,12,2
94.json,6,-1,30,-1,1,6,3,8,14,2
94.json,6,-1,30,-1,1,6,4,8,1,2
94.json,6,-1,30,-1,1,6,4,8,2,2
94.json,6,-1,30,-1,1,6,4,8,3,2
94.json,6,-1,30,-1,1,6,4,8,4,2
94.json,6,-1,30,-1,1,6,4,8,5,2
94.json,6,-1,30,-1,1,6,4,8,6,2
94.json,6,-1,30,-1,1,6,4,8,10,2
94.json,6,-1,30,-1,1,6,4,8,12,2
94.json,6,-1,30,-1,1,6,4,8,14,2
94.json,6,-1,30,-1,1,6,5,8,1,2
94.json,6,-1,30,-1,1,6,5,8,2,2
94.json,6,-1,30,-1,1,6,5,8,3,2
94.json,6,-1,30,-1,1,6,5,8,4,2
94.json,6,-1,30,-1,1,6,5,8,5,2
94.json,6,-1,30,-1,1,6,5,8,6,2
94.json,6,-1,30,-1,1,6,5,8,10,2
94.json,6,-1,30,-1,1,6,5,8,12,2
94.json,6,-1,30,-1,1,6,5,8,14,2
94.json,6,-1,30,-1,1,6,8,8,1,2
94.json,6,-1,30,-1,1,6,8,8,2,2
94.json,6,-1,30,-1,1,6,8,8,3,2
94.json,6,-1,30,-1,1,6,8,8,4,2
94.json,6,-1,30,-1,1,6,8,8,5,2
94.json,6,-1,30,-1,1,6,8,8,6,2
94.json,6,-1,30,-1,1,6,8,8,10,2
94.json,6,-1,30,-1,1,6,8,8,12,2
94.json,6,-1,30,-1,1,6,8,8,14,2
94.json,6,-1,30,-1,1,6,10,8,1,2
94.json,6,-1,30,-1,1,6,10,8,2,2
94.json,6,-1,30,-1,1,6,10,8,3,2
94.json,6,-1,30,-1,1,6,10,8,4,2
94.json,6,-1,30,-1,1,6,10,8,5,2
94.json,6,-1,30,-1,1,6,10,8,6,2
94.json,6,-1,30,-1,1,6,10,8,10,2
94.json,6,-1,30,-1,1,6,10,8,12,2
94.json,6,-1,30,-1,1,6,10,8,14,2
94.json,6,-1,30,-1,1,6,15,8,1,2
94.json,6,-1,30,-1,1,6,15,8,2,2
94.json,6,-1,30,-1,1,6,15,8,3,2
94.json,6,-1,30,-1,1,6,15,8,4,2
94.json,6,-1,30,-1,1,6,15,8,5,2
94.json,6,-1,30,-1,1,6,15,8,6,2
94.json,6,-1,30,-1,1,6,15,8,10,2
94.json,6,-1,30,-1,1,6,15,8,12,2
94.json,6,-1,30,-1,1,6,15,8,14,2
94.json,6,-1,30,-1,1,6,17,8,1,2
94.json,6,-1,30,-1,1,6,17,8,2,2
94.json,6,-1,30,-1,1,6,17,8,3,2
94.json,6,-1,30,-1,1,6,17,8,4,2
94.json,6,-1,30,-1,1,6,17,8,5,2
94.json,6,-1,30,-1,1,6,17,8,6,2
94.json,6,-1,30,-1,1,6,17,8,10,2
94.json,6,-1,30,-1,1,6,17,8,12,2
94.json,6,-1,30,-1,1,6,17,8,14,2
94.json,6,-1,30,-1,1,6,24,8,1,2
94.json,6,-1,30,-1,1,6,24,8,2,2
94.json,6,-1,30,-1,1,6,24,8,3,2
94.json,6,-1,30,-1,1,6,24,8,4,2
94.json,6,-1,30,-1,1,6,24,8,5,2
94.json,6,-1,30,-1,1,6,24,8,6,2
94.json,6,-1,30,-1,1,6,24,8,10,2
94.json,6,-1,30,-1,1,6,24,8,12,2
94.json,6,-1,30,-1,1,6,24,8,14,2
94.json,6,-1,30,-1,1,7,0,8,1,2
94.json,6,-1,30,-1,1,7,0,8,2,2
94.json,6,-1,30,-1,1,7,0,8,3,2
94.json,6,-1,30,-1,1,7,0,8,4,2
94.json,6,-1,30,-1,1,7,0,8,5,2
94.json,6,-1,30,-1,1,7,0,8,6,2
94.json,6,-1,30,-1,1,7,0,8,10,2
94.json,6,-1,30,-1,1,7,0,8,12,2
94.json,6,-1,30,-1,1,7,0,8,14,2
94.json,6,-1,30,-1,1,7,3,8,1,2
94.json,6,-1,30,-1,1,7,3,8,2,2
94.json,6,-1,30,-1,1,7,3,8,3,2
94.json,6,-1,30,-1,1,7,3,8,4,2
94.json,6,-1,30,-1,1,7,3,8,5,2
94.json,6,-1,30,-1,1,7,3,8,6,2
94.json,6,-1,30,-1,1,7,3,8,10,2
94.json,6,-1,30,-1,1,7,3,8,12,2
94.json,6,-1,30,-1,1,7,3,8,14,2
94.json,6,-1,30,-1,1,7,4,8,1,2
94.json,6,-1,30,-1,1,7,4,8,2,2
94.json,6,-1,30,-1,1,7,4,8,3,2
94.json,6,-1,30,-1,1,7,4,8,4,2
94.json,6,-1,30,-1,1,7,4,8,5,2
94.json,6,-1,30,-1,1,7,4,8,6,2
94.json,6,-1,30,-1,1,7,4,8,10,2
94.json,6,-1,30,-1,1,7,4,8,12,2
94.json,6,-1,30,-1,1,7,4,8,14,2
94.json,6,-1,30,-1,1,7,5,8,1,2
94.json,6,-1,30,-1,1,7,5,8,2,2
94.json,6,-1,30,-1,1,7,5,8,3,2
94.json,6,-1,30,-1,1,7,5,8,4,2
94.json,6,-1,30,-1,1,7,5,8,5,2
94.json,6,-1,30,-1,1,7,5,8,6,2
94.json,6,-1,30,-1,1,7,5,8,10,2
94.json,6,-1,30,-1,1,7,5,8,12,2
94.json,6,-1,30,-1,1,7,5,8,14,2
94.json,6,-1,30,-1,1,7,8,8,1,2
94.json,6,-1,30,-1,1,7,8,8,2,2
94.json,6,-1,30,-1,1,7,8,8,3,2
94.json,6,-1,30,-1,1,7,8,8,4,2
94.json,6,-1,30,-1,1,7,8,8,5,2
94.json,6,-1,30,-1,1,7,8,8,6,2
94.json,6,-1,30,-1,1,7,8,8,10,2
94.json,6,-1,30,-1,1,7,8,8,12,2
94.json,6,-1,30,-1,1,7,8,8,14,2
94.json,6,-1,30,-1,1,7,10,8,1,2
94.json,6,-1,30,-1,1,7,10,8,2,2
94.json,6,-1,30,-1,1,7,10,8,3,2
94.json,6,-1,30,-1,1,7,10,8,4,2
94.json,6,-1,30,-1,1,7,10,8,5,2
94.json,6,-1,30,-1,1,7,10,8,6,2
94.json,6,-1,30,-1,1,7,10,8,10,2
94.json,6,-1,30,-1,1,7,10,8,12,2
94.json,6,-1,30,-1,1,7,10,8,14,2
94.json,6,-1,30,-1,1,7,15,8,1,2
94.json,6,-1,30,-1,1,7,15,8,2,2
94.json,6,-1,30,-1,1,7,15,8,3,2
94.json,6,-1,30,-1,1,7,15,8,4,2
94.json,6,-1,30,-1,1,7,15,8,5,2
94.json,6,-1,30,-1,1,7,15,8,6,2
94.json,6,-1,30,-1,1,7,15,8,10,2
94.json,6,-1,30,-1,1,7,15,8,12,2
94.json,6,-1,30,-1,1,7,15,8,14,2
94.json,6,-1,30,-1,1,7,17,8,1,2
94.json,6,-1,30,-1,1,7,17,8,2,2
94.json,6,-1,30,-1,1,7,17,8,3,2
94.json,6,-1,30,-1,1,7,17,8,4,2
94.json,6,-1,30,-1,1,7,17,8,5,2
94.json,6,-1,30,-1,1,7,17,8,6,2
94.json,6,-1,30,-1,1,7,17,8,10,2
94.json,6,-1,30,-1,1,7,17,8,12,2
94.json,6,-1,30,-1,1,7,17,8,14,2
94.json,6,-1,30,-1,1,7,24,8,1,2
94.json,6,-1,30,-1,1,7,24,8,2,2
94.json,6,-1,30,-1,1,7,24,8,3,2
94.json,6,-1,30,-1,1,7,24,8,4,2
94.json,6,-1,30,-1,1,7,24,8,5,2
94.json,6,-1,30,-1,1,7,24,8,6,2
94.json,6,-1,30,-1,1,7,24,8,10,2
94.json,6,-1,30,-1,1,7,24,8,12,2
94.json,6,-1,30,-1,1,7,24,8,14,2
94.json,6,-1,30,-1,1,8,0,8,1,2
94.json,6,-1,30,-1,1,8,0,8,2,2
94.json,6,-1,30,-1,1,8,0,8,3,2
94.json,6,-1,30,-1,1,8,0,8,4,2
94.json,6,-1,30,-1,1,8,0,8,5,2
94.json,6,-1,30,-1,1,8,0,8,6,2
94.json,6,-1,30,-1,1,8,0,8,10,2
94.json,6,-1,30,-1,1,8,0,8,12,2
94.json,6,-1,30,-1,1,8,0,8,14,2
94.json,6,-1,30,-1,1,8,3,8,1,2
94.json,6,-1,30,-1,1,8,3,8,2,2
94.json,6,-1,30,-1,1,8,3,8,3,2
94.json,6,-1,30,-1,1,8,3,8,4,2
94.json,6,-1,30,-1,1,8,3,8,5,2
94.json,6,-1,30,-1,1,8,3,8,6,2
94.json,6,-1,30,-1,1,8,3,8,10,2
94.json,6,-1,30,-1,1,8,3,8,12,2
94.json,6,-1,30,-1,1,8,3,8,14,2
94.json,6,-1,30,-1,1,8,4,8,1,2
94.json,6,-1,30,-1,1,8,4,8,2,2
94.json,6,-1,30,-1,1,8,4,8,3,2
94.json,6,-1,30,-1,1,8,4,8,4,2
94.json,6,-1,30,-1,1,8,4,8,5,2
94.json,6,-1,30,-1,1,8,4,8,6,2
94.json,6,-1,30,-1,1,8,4,8,10,2
94.json,6,-1,30,-1,1,8,4,8,12,2
94.json,6,-1,30,-1,1,8,4,8,14,2
94.json,6,-1,30,-1,1,8,5,8,1,2
94.json,6,-1,30,-1,1,8,5,8,2,2
94.json,6,-1,30,-1,1,8,5,8,3,2
94.json,6,-1,30,-1,1,8,5,8,4,2
94.json,6,-1,30,-1,1,8,5,8,5,2
94.json,6,-1,30,-1,1,8,5,8,6,2
94.json,6,-1,30,-1,1,8,5,8,10,2
94.json,6,-1,30,-1,1,8,5,8,12,2
94.json,6,-1,30,-1,1,8,5,8,14,2
94.json,6,-1,30,-1,1,8,8,8,1,2
94.json,6,-1,30,-1,1,8,8,8,2,2
94.json,6,-1,30,-1,1,8,8,8,3,2
94.json,6,-1,30,-1,1,8,8,8,4,2
94.json,6,-1,30,-1,1,8,8,8,5,2
94.json,6,-1,30,-1,1,8,8,8,6,2
94.json,6,-1,30,-1,1,8,8,8,10,2
94.json,6,-1,30,-1,1,8,8,8,12,2
94.json,6,-1,30,-1,1,8,8,8,14,2
94.json,6,-1,30,-1,1,8,10,8,1,2
94.json,6,-1,30,-1,1,8,10,8,2,2
94.json,6,-1,30,-1,1,8,10,8,3,2
94.json,6,-1,30,-1,1,8,10,8,4,2
94.json,6,-1,30,-1,1,8,10,8,5,2
94.json,6,-1,30,-1,1,8,10,8,6,2
94.json,6,-1,30,-1,1,8,10,8,10,2
94.json,6,-1,30,-1,1,8,10,8,12,2
94.json,6,-1,30,-1,1,8,10,8,14,2
94.json,6,-1,30,-1,1,8,15,8,1,2
94.json,6,-1,30,-1,1,8,15,8,2,2
94.json,6,-1,30,-1,1,8,15,8,3,2
94.json,6,-1,30,-1,1,8,15,8,4,2
94.json,6,-1,30,-1,1,8,15,8,5,2
94.json,6,-1,30,-1,1,8,15,8,6,2
94.json,6,-1,30,-1,1,8,15,8,10,2
94.json,6,-1,30,-1,1,8,15,8,12,2
94.json,6,-1,30,-1,1,8,15,8,14,2
94.json,6,-1,30,-1,1,8,17,8,1,2
94.json,6,-1,30,-1,1,8,17,8,2,2
94.json,6,-1,30,-1,1,8,17,8,3,2
94.json,6,-1,30,-1,1,8,17,8,4,2
94.json,6,-1,30,-1,1,8,17,8,5,2
94.json,6,-1,30,-1,1,8,17,8,6,2
94.json,6,-1,30,-1,1,8,17,8,10,2
94.json,6,-1,30,-1,1,8,17,8,12,2
94.json,6,-1,30,-1,1,8,17,8,14,2
94.json,6,-1,30,-1,1,8,24,8,1,2
94.json,6,-1,30,-1,1,8,24,8,2,2
94.json,6,-1,30,-1,1,8,24,8,3,2
94.json,6,-1,30,-1,1,8,24,8,4,2
94.json,6,-1,30,-1,1,8,24,8,5,2
94.json,6,-1,30,-1,1,8,24,8,6,2
94.json,6,-1,30,-1,1,8,24,8,10,2
94.json,6,-1,30,-1,1,8,24,8,12,2
94.json,6,-1,30,-1,1,8,24,8,14,2
94.json,6,-1,30,-1,1,9,0,8,1,2
94.json,6,-1,30,-1,1,9,0,8,2,2
94.json,6,-1,30,-1,1,9,0,8,3,2
94.json,6,-1,30,-1,1,9,0,8,4,2
94.json,6,-1,30,-1,1,9,0,8,5,2
94.json,6,-1,30,-1,1,9,0,8,6,2
94.json,6,-1,30,-1,1,9,0,8,10,2
94.json,6,-1,30,-1,1,9,0,8,12,2
94.json,6,-1,30,-1,1,9,0,8,14,2
94.json,6,-1,30,-1,1,9,3,8,1,2
94.json,6,-1,30,-1,1,9,3,8,2,2
94.json,6,-1,30,-1,1,9,3,8,3,2
94.json,6,-1,30,-1,1,9,3,8,4,2
94.json,6,-1,30,-1,1,9,3,8,5,2
94.json,6,-1,30,-1,1,9,3,8,6,2
94.json,6,-1,30,-1,1,9,3,8,10,2
94.json,6,-1,30,-1,1,9,3,8,12,2
94.json,6,-1,30,-1,1,9,3,8,14,2
94.json,6,-1,30,-1,1,9,4,8,1,2
94.json,6,-1,30,-1,1,9,4,8,2,2
94.json,6,-1,30,-1,1,9,4,8,3,2
94.json,6,-1,30,-1,1,9,4,8,4,2
94.json,6,-1,30,-1,1,9,4,8,5,2
94.json,6,-1,30,-1,1,9,4,8,6,2
94.json,6,-1,30,-1,1,9,4,8,10,2
94.json,6,-1,30,-1,1,9,4,8,12,2
94.json,6,-1,30,-1,1,9,4,8,14,2
94.json,6,-1,30,-1,1,9,5,8,1,2
94.json,6,-1,30,-1,1,9,5,8,2,2
94.json,6,-1,30,-1,1,9,5,8,3,2
94.json,6,-1,30,-1,1,9,5,8,4,2
94.json,6,-1,30,-1,1,9,5,8,5,2
94.json,6,-1,30,-1,1,9,5,8,6,2
94.json,6,-1,30,-1,1,9,5,8,10,2
94.json,6,-1,30,-1,1,9,5,8,12,2
94.json,6,-1,30,-1,1,9,5,8,14,2
94.json,6,-1,30,-1,1,9,8,8,1,2
94.json,6,-1,30,-1,1,9,8,8,2,2
94.json,6,-1,30,-1,1,9,8,8,3,2
94.json,6,-1,30,-1,1,9,8,8,4,2
94.json,6,-1,30,-1,1,9,8,8,5,2
94.json,6,-1,30,-1,1,9,8,8,6,2
94.json,6,-1,30,-1,1,9,8,8,10,2
94.json,6,-1,30,-1,1,9,8,8,12,2
94.json,6,-1,30,-1,1,9,8,8,14,2
94.json,6,-1,30,-1,1,9,10,8,1,2
94.json,6,-1,30,-1,1,9,10,8,2,2
94.json,6,-1,30,-1,1,9,10,8,3,2
94.json,6,-1,30,-1,1,9,10,8,4,2
94.json,6,-1,30,-1,1,9,10,8,5,2
94.json,6,-1,30,-1,1,9,10,8,6,2
94.json,6,-1,30,-1,1,9,10,8,10,2
94.json,6,-1,30,-1,1,9,10,8,12,2
94.json,6,-1,30,-1,1,9,10,8,14,2
94.json,6,-1,30,-1,1,9,15,8,1,2
94.json,6,-1,30,-1,1,9,15,8,2,2
94.json,6,-1,30,-1,1,9,15,8,3,2
94.json,6,-1,30,-1,1,9,15,8,4,2
94.json,6,-1,30,-1,1,9,15,8,5,2
94.json,6,-1,30,-1,1,9,15,8,6,2
94.json,6,-1,30,-1,1,9,15,8,10,2
94.json,6,-1,30,-1,1,9,15,8,12,2
94.json,6,-1,30,-1,1,9,15,8,14,2
94.json,6,-1,30,-1,1,9,17,8,1,2
94.json,6,-1,30,-1,1,9,17,8,2,2
94.json,6,-1,30,-1,1,9,17,8,3,2
94.json,6,-1,30,-1,1,9,17,8,4,2
94.json,6,-1,30,-1,1,9,17,8,5,2
94.json,6,-1,30,-1,1,9,17,8,6,2
94.json,6,-1,30,-1,1,9,17,8,10,2
94.json,6,-1,30,-1,1,9,17,8,12,2
94.json,6,-1,30,-1,1,9,17,8,14,2
94.json,6,-1,30,-1,1,9,24,8,1,2
94.json,6,-1,30,-1,1,9,24,8,2,2
94.json,6,-1,30,-1,1,9,24,8,3,2
94.json,6,-1,30,-1,1,9,24,8,4,2
94.json,6,-1,30,-1,1,9,24,8,5,2
94.json,6,-1,30,-1,1,9,24,8,6,2
94.json,6,-1,30,-1,1,9,24,8,10,2
94.json,6,-1,30,-1,1,9,24,8,12,2
94.json,6,-1,30,-1,1,9,24,8,14,2
94.json,6,-1,30,-1,1,12,0,8,1,2
94.json,6,-1,30,-1,1,12,0,8,2,2
94.json,6,-1,30,-1,1,12,0,8,3,2
94.json,6,-1,30,-1,1,12,0,8,4,2
94.json,6,-1,30,-1,1,12,0,8,5,2
94.json,6,-1,30,-1,1,12,0,8,6,2
94.json,6,-1,30,-1,1,12,0,8,10,2
94.json,6,-1,30,-1,1,12,0,8,12,2
94.json,6,-1,30,-1,1,12,0,8,14,2
94.json,6,-1,30,-1,1,12,3,8,1,2
94.json,6,-1,30,-1,1,12,3,8,2,2
94.json,6,-1,30,-1,1,12,3,8,3,2
94.json,6,-1,30,-1,1,12,3,8,4,2
94.json,6,-1,30,-1,1,12,3,8,5,2
94.json,6,-1,30,-1,1,12,3,8,6,2
94.json,6,-1,30,-1,1,12,3,8,10,2
94.json,6,-1,30,-1,1,12,3,8,12,2
94.json,6,-1,30,-1,1,12,3,8,14,2
94.json,6,-1,30,-1,1,12,4,8,1,2
94.json,6,-1,30,-1,1,12,4,8,2,2
94.json,6,-1,30,-1,1,12,4,8,3,2
94.json,6,-1,30,-1,1,12,4,8,4,2
94.json,6,-1,30,-1,1,12,4,8,5,2
94.json,6,-1,30,-1,1,12,4,8,6,2
94.json,6,-1,30,-1,1,12,4,8,10,2
94.json,6,-1,30,-1,1,12,4,8,12,2
94.json,6,-1,30,-1,1,12,4,8,14,2
94.json,6,-1,30,-1,1,12,5,8,1,2
94.json,6,-1,30,-1,1,12,5,8,2,2
94.json,6,-1,30,-1,1,12,5,8,3,2
94.json,6,-1,30,-1,1,12,5,8,4,2
94.json,6,-1,30,-1,1,12,5,8,5,2
94.json,6,-1,30,-1,1,12,5,8,6,2
94.json,6,-1,30,-1,1,12,5,8,10,2
94.json,6,-1,30,-1,1,12,5,8,12,2
94.json,6,-1,30,-1,1,12,5,8,14,2
94.json,6,-1,30,-1,1,12,8,8,1,2
94.json,6,-1,30,-1,1,12,8,8,2,2
94.json,6,-1,30,-1,1,12,8,8,3,2
94.json,6,-1,30,-1,1,12,8,8,4,2
94.json,6,-1,30,-1,1,12,8,8,5,2
94.json,6,-1,30,-1,1,12,8,8,6,2
94.json,6,-1,30,-1,1,12,8,8,10,2
94.json,6,-1,30,-1,1,12,8,8,12,2
94.json,6,-1,30,-1,1,12,8,8,14,2
94.json,6,-1,30,-1,1,12,10,8,1,2
94.json,6,-1,30,-1,1,12,10,8,2,2
94.json,6,-1,30,-1,1,12,10,8,3,2
94.json,6,-1,30,-1,1,12,10,8,4,2
94.json,6,-1,30,-1,1,12,10,8,5,2
94.json,6,-1,30,-1,1,12,10,8,6,2
94.json,6,-1,30,-1,1,12,10,8,10,2
94.json,6,-1,30,-1,1,12,10,8,12,2
94.json,6,-1,30,-1,1,12,10,8,14,2
94.json,6,-1,30,-1,1,12,15,8,1,2
94.json,6,-1,30,-1,1,12,15,8,2,2
94.json,6,-1,30,-1,1,12,15,8,3,2
94.json,6,-1,30,-1,1,12,15,8,4,2
94.json,6,-1,30,-1,1,12,15,8,5,2
94.json,6,-1,30,-1,1,12,15,8,6,2
94.json,6,-1,30,-1,1,12,15,8,10,2
94.json,6,-1,30,-1,1,12,15,8,12,2
94.json,6,-1,30,-1,1,12,15,8,14,2
94.json,6,-1,30,-1,1,12,17,8,1,2
94.json,6,-1,30,-1,1,12,17,8,2,2
94.json,6,-1,30,-1,1,12,17,8,3,2
94.json,6,-1,30,-1,1,12,17,8,4,2
94.json,6,-1,30,-1,1,12,17,8,5,2
94.json,6,-1,30,-1,1,12,17,8,6,2
94.json,6,-1,30,-1,1,12,17,8,10,2
94.json,6,-1,30,-1,1,12,17,8,12,2
94.json,6,-1,30,-1,1,12,17,8,14,2
94.json,6,-1,30,-1,1,12,24,8,1,2
94.json,6,-1,30,-1,1,12,24,8,2,2
94.json,6,-1,30,-1,1,12,24,8,3,2
94.json,6,-1,30,-1,1,12,24,8,4,2
94.json,6,-1,30,-1,1,12,24,8,5,2
94.json,6,-1,30,-1,1,12,24,8,6,2
94.json,6,-1,30,-1,1,12,24,8,10,2
94.json,6,-1,30,-1,1,12,24,8,12,2
94.json,6,-1,30,-1,1,12,24,8,14,2
94.json,6,-1,30,-1,1,15,0,8,1,2
94.json,6,-1,30,-1,1,15,0,8,2,2
94.json,6,-1,30,-1,1,15,0,8,3,2
94.json,6,-1,30,-1,1,15,0,8,4,2
94.json,6,-1,30,-1,1,15,0,8,5,2
94.json,6,-1,30,-1,1,15,0,8,6,2
94.json,6,-1,30,-1,1,15,0,8,10,2
94.json,6,-1,30,-1,1,15,0,8,12,2
